zb_url,zb_zbmc,zb_yxlx,zb_fjmc,zb_gkrs
https://www.douyu.com/658430,淘宝快手,棋牌娱乐,淘宝快手的直播间,1
https://www.douyu.com/1178370,社会君二爷,棋牌娱乐,你的随缘主播已上线！,1
https://www.douyu.com/2657239,丽资媛,棋牌娱乐,丽资媛的直播间,1
https://www.douyu.com/hedu,随伴远飞,DOTA2,千山万水总是情，留个弹幕行不行~,70
https://www.douyu.com/570388,巨魔你出A帐能赢,DOTA2,联机是不可能联机的，只能打AI这个样子！,70
https://www.douyu.com/looka,LooKa路卡西儿,DOTA2,直播下分，日常接锅,70
https://www.douyu.com/2216342,小颖的直播,美食,甜蜜的味道,20
https://www.douyu.com/2758596,台湾眷村,美食,台湾眷村美食直播间,10
https://www.douyu.com/3512112,少女已熟,美食,不得不说的黑暗料理,9
https://www.douyu.com/3505033,翻云覆雨1988,美食,私肴大口吃澳牛,6
https://www.douyu.com/1860483,大佬青丶,户外,【打野】野外吃鸡，大吉大利,2684
https://www.douyu.com/614192,烟台Cku硕颖犬舍,户外,雪橇犬宠物乐园！专业繁殖基地嘿嘿,2636
https://www.douyu.com/943219,独钓寒山雪俱乐部,户外,钓鱼，是一门艺术,2489
https://www.douyu.com/2107763,鑫帝宠物联盟,户外,宠物市场逛一逛,2489
https://www.douyu.com/632596,墨忻宝宝,穿越火线,墨忻 “”广东一区“”,61
https://www.douyu.com/2463458,wAnG阿磊磊磊,穿越火线,等她，和风一样,61
https://www.douyu.com/2196994,Daisy李艾米,颜值,岁月漫长，而你值得被等待,1143
https://www.douyu.com/580964,RoseRose肉丝,颜值,我在等风 也在等你。,3.7万
https://www.douyu.com/xumuqing,慕晴muqing,颜值,移过山填平海踏破路向着你走来,4119
https://www.douyu.com/2507053,小翔翔已成过去,炉石传说,今天能不能帮大哥上个5级呢,36
https://www.douyu.com/3387334,conquestking,炉石传说,任务贼单刷,34
https://www.douyu.com/X0ZERO,小零一ZERO,炉石传说,原创收尸元素贼,26
https://www.douyu.com/3452884,欧尼酱飞轮,守望先锋,钻石的T能有这么强？关注了！,3
https://www.douyu.com/3495313,肖肖肖大猫,守望先锋,【大猫】打打四千分维护局,3
https://www.douyu.com/450210,油条油条我四现磨豆浆,守望先锋,【珊蒂】我求求你让我赢一局吧,2
https://www.douyu.com/3029032,戰神阿乐,魔兽世界,敏锐贼！！！,184
https://www.douyu.com/15898,风曲,魔兽世界,奶德竞技场！      各职业精锐,161
https://www.douyu.com/290116,Blazed,魔兽世界,Blzed 要说再见咯,128
https://www.douyu.com/3309508,二哥嘻嘻睡吧,DNF,跨二小笨蛋,1637
https://www.douyu.com/1394382,H哇噻Z,DNF,哇噻；欧气蓬勃，东北妹,1592
https://www.douyu.com/3427524,朋友吃击毙吗,DNF,摸金摸金，带刷深渊，升级,1577
https://www.douyu.com/591839,肆意挥霍的年华,DNF,十四：日常5千万，我劳模四又回来啦！,1567
https://www.douyu.com/1979040,qq608799,怀旧游戏,最终幻想 新手上路,29
https://www.douyu.com/2598987,安格拉大宝贝儿,怀旧游戏,Resident Evil 主播,28
https://www.douyu.com/914099,kk宇宙大明星,怀旧游戏,什么街机老游戏都玩，有兴趣的一起来,27
https://www.douyu.com/3266151,Rj丶花满楼,怀旧游戏,怀旧老RPG，天龙八部,26
https://www.douyu.com/2861539,起开我要变身了Mzizi,绝地求生,Mzizi：回来玩玩剑灵，弃坑多年的召唤,3794
https://www.douyu.com/Chirs,小克2015,主机游戏,【克叔】古墓丽影10  DLC-血脉相连,71
https://www.douyu.com/546695,小兵OL,主机游戏,中土世界 战争之影 这是一个养成类游戏,71
https://www.douyu.com/3508796,十年之久LOVE,星娱,因为有你，所以我来了.,0
https://www.douyu.com/424591,翔羽,阴阳师,举手相庆3.6W主播带领征战新区~！！！,1041
https://www.douyu.com/3192070,没有错常常嘚瑟,阴阳师,没有错常常嘚瑟的直播间,978
https://www.douyu.com/1900753,包丝甲甲,阴阳师,周二招财猫100速度你想要不？12点开车,725
https://www.douyu.com/1144931,清酒酒,阴阳师,白天阴阳师，晚上仙剑5前传。。。,302
https://www.douyu.com/602356,伴随已久,火影忍者,影影影影影影......,101
https://www.douyu.com/1407272,魔心大表弟,火影忍者,手撕超三！！！,98
https://www.douyu.com/xiangrangufe,潇然古风,火影忍者,虚幻争霸美服,98
https://www.douyu.com/960073,血色骸骨,新游中心,新游体验团之苍蓝境界,2020
https://www.douyu.com/3511772,蒋海忠,新游中心,不一样的三国,2011
https://www.douyu.com/3303818,Wajieko,新游中心,一款能让你脱单的手游~,1959
https://www.douyu.com/3502394,林雄杰6,新游中心,最强阵容，三分天下！,1952
https://www.douyu.com/417736,啸海爱海啸,饥荒,海啸曰:测试海南精灵公主&水晶花,2337
https://www.douyu.com/890145,何来,饥荒,七日杀 A16.3 天域苍穹,2299
https://www.douyu.com/2293836,Lucky丶烟火i,饥荒,烟火的单机之旅---第三天！,2154
https://www.douyu.com/3405263,橘喵r,饥荒,单机饥荒 冬之公主雪莉,1102
https://www.douyu.com/782550,企鹅跳转专用19,企鹅直播,【女足亚青赛】中国vs泰国,0
https://www.douyu.com/1540088,灬迷妹灬,狼人杀专区,呵呵请留下你的遗言姐姐有枪,2383
https://www.douyu.com/2478812,搅屎娃,狼人杀专区,最英俊红色带枪小女巫来了,2309
https://www.douyu.com/511663,影视界的希望,狼人杀专区,今天又进狼坑了~,2213
https://www.douyu.com/2142466,刀锋华尔兹,狼人杀专区,刀锋：回来了  大家好久不见,2186
https://www.douyu.com/xiaoyulibai,小宇宇宇宇yu,王者荣耀,王者单排李白玄策 秀到脑壳炸裂,17.3万
https://www.douyu.com/3125893,少年不太冷Rex,王者荣耀,再冲一个百星，神秘的直播间！,13.9万
https://www.douyu.com/2254383,秋纬,王者荣耀,国服最强达摩日常秀,13.7万
https://www.douyu.com/2414574,国服最强诸葛乐,王者荣耀,国服最强诸葛亮微信免费带水友,10万
https://www.douyu.com/3494117,Brefffff,二次元手游,Brefffff的直播间,0
https://www.douyu.com/3154089,牛奶辣条6,终结者2审判日,斗鱼辣条，带你飞上天,105
https://www.douyu.com/792932,吃撑天下郭大侠,终结者2审判日,关注主播有机会获得激活码,90
https://www.douyu.com/266951,Cloudream,终结者2审判日,云梦:网易手游吃鸡–下播弹幕抽个激活码,76
https://www.douyu.com/2753134,丶BigYang,终结者2审判日,【逼格杨】终结者2大逃杀，抽完奖了~~,75
https://www.douyu.com/2822910,老妖呀,棋牌娱乐,中域时代通讯-鹏飞,1
https://www.douyu.com/3334495,鲫鱼小笙,棋牌娱乐,这是什么游戏？,1
https://www.douyu.com/3442579,小花生爱吃鸡,棋牌娱乐,小花生爱吃鸡的直播间,1
https://www.douyu.com/3461093,四国棋坛霸主,棋牌娱乐,四国军棋之棋坛霸主-不一样的直播间,1
https://www.douyu.com/AriesZJT,AriesZ,DOTA2,萌新玩dota。冲6000,69
https://www.douyu.com/610467,丶张十月,DOTA2,三国争霸2    一定会火的,68
https://www.douyu.com/1484665,dennisBB,DOTA2,浪好大，鱼好多,68
https://www.douyu.com/2882209,颜亚瑟,DOTA2,深海4000米，我是潜水艇！,65
https://www.douyu.com/1787032,花花的卤菜间,美食,花花的卤菜间的直播间,5
https://www.douyu.com/3500552,半生铁马半生花,美食,半生铁马半生花的直播间,5
https://www.douyu.com/3514417,小轩的奔腾年代,美食,小轩的奔腾年代的直播间菜鸡荣耀,3
https://www.douyu.com/853356,找回乡里,美食,找回乡里:炖鉢子吃起,2
https://www.douyu.com/ROCKGR,摇滚金毛犬舍,户外,摇滚金毛:天冷了，养只金毛毛取暖吧,2453
https://www.douyu.com/2152273,谜途行一起背包看世界,户外,千里单骑…又是下雨天！,2435
https://www.douyu.com/2039654,龙九户外,户外,发现猪的后花园,2372
https://www.douyu.com/1960490,待续的对白,穿越火线,和妹纸一起浪吉林^.^,60
https://www.douyu.com/3101141,胖哥F酱,穿越火线,先吃鸡  后排位,60
https://www.douyu.com/1756270,爱咕噜的清风酱,穿越火线,(＾Ｕ＾)ノ~yyyyyyyyyyyyy,59
https://www.douyu.com/3155431,zhangzhe174,穿越火线,枪王排位中。,58
https://www.douyu.com/1565020,喵呜敏敏,颜值,我就想安静的当个花瓶,1293
https://www.douyu.com/1749955,温柔的喵小胖,颜值,喵：下午好，大傻妞来了,421
https://www.douyu.com/2136878,Zz仔仔呐,颜值,我肥来了呀，你去哪儿啦，昂。,1万
https://www.douyu.com/2182510,甜馨大队长,颜值,我在这里啊，快点,2468
https://www.douyu.com/1565409,久久来了啦,炉石传说,绝地武士 娱乐就好,24
https://www.douyu.com/1675200,The阿萨德,炉石传说,海哥:无限伏笔的逗比JJC之旅,20
https://www.douyu.com/luffy68,路飞丶luffy丶,炉石传说,随风航行丶,18
https://www.douyu.com/2060943,五指光年,炉石传说,光年：三连鸡,18
https://www.douyu.com/1583018,say苏荷,守望先锋,折了翅膀的奥尔良烤鸡,2
https://www.douyu.com/2938663,季末花满地,守望先锋,季末：孤儿单排,2
https://www.douyu.com/3499812,下雨宿椅边猫,守望先锋,小喵的天使日常,2
https://www.douyu.com/3512775,魔法少女娜露,守望先锋,守望先锋：菜鸡练枪法，11级纯萌新,2
https://www.douyu.com/2237360,fsymm,魔兽世界,治疗牧师评级竞技场,105
https://www.douyu.com/2419458,秀颜娃娃,魔兽世界,娃娃打3V3啦,72
https://www.douyu.com/8897,言多必失啊,魔兽世界,M萨墓 暗牧或其他远程,70
https://www.douyu.com/220642,旺达旺达,魔兽世界,910奶德奶不住20层崩裂，我不信,70
https://www.douyu.com/3502601,问着苍天我是谁,DNF,4 搬砖 搬砖 搬砖 一小时900万,1506
https://www.douyu.com/2803207,荣达7,DNF,荣达7：深渊办卡光头返HB,1440
https://www.douyu.com/1873932,浊清不忘初心,DNF,清：办卡深渊解毒 跨四天台战神,1349
https://www.douyu.com/2838058,大徐徐贼溜i,DNF,大徐徐:远古摸金够情谊又出魂虫卡,1111
https://www.douyu.com/845533,无水蜂王浆,怀旧游戏,闪之轨迹pc版,25
https://www.douyu.com/3046231,优子丶Suki,怀旧游戏,优子丶Suki的直播间,24
https://www.douyu.com/1250973,lovekula,怀旧游戏,lovekula的直播间,22
https://www.douyu.com/549895,nota清酒,怀旧游戏,疯狂无聊ing...,20
https://www.douyu.com/2654627,婆娘依赖症,阴阳师,今天你们只是瞎子,256
https://www.douyu.com/3410222,古手神乐,阴阳师,举手相庆黑晴明 带御魂觉醒各种,140
https://www.douyu.com/1825193,扁扁大人,阴阳师,我来拯救你们的皮肤本,41
https://www.douyu.com/1378113,大屌丶无门,火影忍者,我想上超影,64
https://www.douyu.com/GGY666,顾影123,火影忍者,顾影：手撕超影,61
https://www.douyu.com/3392371,18区长门菜鸟,火影忍者,帅门开始了,60
https://www.douyu.com/1485509,超哥玩火影忍者和拳皇,火影忍者,火影忍者抽奖单抽！bug讲解,58
https://www.douyu.com/729163,西禾大官人,新游中心,堡垒之夜萌新选手,1856
https://www.douyu.com/3443683,迷糊小强NO1,新游中心,百世轮回！只为红尘中等你归来~~~,1839
https://www.douyu.com/2309599,小猫腻咪咪,饥荒,【小猫腻 】 有没有想我！  新档了哟,1096
https://www.douyu.com/998116,狂暴新新,饥荒,新人饥荒咯 有木有一起滴,601
https://www.douyu.com/2814446,o阿呆oooo,饥荒,o阿呆的99种死法,557
https://www.douyu.com/782541,企鹅跳转专用16,企鹅直播,【10月15日】雷神格斗赛复盘,0
https://www.douyu.com/782360,企鹅跳转专用3,企鹅直播,美女和大肌霸  你更爱哪个？,0
https://www.douyu.com/782551,企鹅跳转专用20,企鹅直播,臂围涨了不少,66
https://www.douyu.com/xiurui,古典现代派,狼人杀专区,古典大叔：天狼第一表水王,1823
https://www.douyu.com/1987367,王橘子n,狼人杀专区,声优橘:冰冻冰冻,1810
https://www.douyu.com/1437933,Piaoker花花花花,狼人杀专区,花花：演员的自我修养,1773
https://www.douyu.com/2551904,小李子狼人杀,狼人杀专区,一心想吃鸡的狼人杀主播：小李子,1738
https://www.douyu.com/1461520,笑看王者路丶饭饭,王者荣耀,上海饭：办卡截图上车带粉,9.4万
https://www.douyu.com/74706,声优夏天,王者荣耀,夏天：我肥来了。坦克车队！！,8.5万
https://www.douyu.com/kpl,KPL王者荣耀职业联赛,王者荣耀,KPL秋季赛 15号赛事重播,5万
https://www.douyu.com/3320243,あ紫茎泽兰お,终结者2审判日,紫叔手游吃鸡 这就是你们要的技术主播,60
https://www.douyu.com/2445416,坏孩子嘿嘿,终结者2审判日,来来来，赶紧上车,29
https://www.douyu.com/3515623,深情不及你温柔,终结者2审判日,房管激活码关注,21
https://www.douyu.com/3507737,啪啪啪再啪啪,棋牌娱乐,啪啪啪再啪啪的直播间,1
https://www.douyu.com/3515930,所爱隔山海521,棋牌娱乐,所爱隔山海521的直播间,1
https://www.douyu.com/2355463,你家大神来了,棋牌娱乐,英雄传奇海选的直播间,0
https://www.douyu.com/1029538,弄啥类,DOTA2,被打得说不出话来,64
https://www.douyu.com/1198032,梦里花开不落,DOTA2,宁愿做一只咸鱼。,64
https://www.douyu.com/256749,gtnishizhu,DOTA2,███████████████████,62
https://www.douyu.com/1530387,参老板,美食,专业做海参,2
https://www.douyu.com/2162876,万人迷方哥,美食,没事   斗斗地主,2
https://www.douyu.com/1156635,盲流老男孩阿平,美食,广交天下好友,1
https://www.douyu.com/240192,这个爱好很终身丶白菜,户外,户外钓鱼，野钓，夜钓,2371
https://www.douyu.com/1708183,z小阿笑,户外,闺蜜：喝趴下？不存在的。。转转转,2360
https://www.douyu.com/3217238,超彪灰桃阿拉斯加犬舍,户外,户外遛狗，喂狗。,2316
https://www.douyu.com/561427,卡车哥户外,户外,「大美新疆」车轮上面我的家,2297
https://www.douyu.com/3370610,wHuiii,穿越火线,枪王排位上分了,56
https://www.douyu.com/505291,你长脑子了吗,穿越火线,脑子：真羡慕你这么年轻就认识我,55
https://www.douyu.com/2621713,沐沐是沫沫的honey,穿越火线,沐沐是沫沫的honey的直播间,55
https://www.douyu.com/2039064,嘉宝cony,颜值,有趣的灵魂能有几个？,2427
https://www.douyu.com/2987252,喵小仙欣宝,颜值,就是很想很想你,2261
https://www.douyu.com/553918,懒喵YUKI酱,颜值,懒喵YUKI酱:cos轰焦冻,1
https://www.douyu.com/2162428,洋葱渣骑士,炉石传说,走过路过不要错过...什么什么的....,16
https://www.douyu.com/1299163,yajufaji,炉石传说,双卡扎 dk 火门呼啦法师,10
https://www.douyu.com/3296130,宝许,炉石传说,宝许的直播间,9
https://www.douyu.com/caidan,彩蛋0不伏笔,炉石传说,彩蛋：rank分急速飞升,7
https://www.douyu.com/319493,1262656572,守望先锋,那我真的很棒棒,1
https://www.douyu.com/487701,tj967,守望先锋,我是你们的皮卡丘钻石,1
https://www.douyu.com/1224861,简单夜太美,守望先锋,怪蜀黍的日常划水,1
https://www.douyu.com/LiuYue,張起靈Max,魔兽世界,阿尔法-一条咸鱼+指挥视角,69
https://www.douyu.com/518017,醒了两年丶,魔兽世界,精武门年哥：十天过掉M鸡蛋-Day3,69
https://www.douyu.com/omo,沫小鱼丶,魔兽世界,每天都是个人拾取,68
https://www.douyu.com/2361873,低调的亦辰,DNF,亦辰:免费帮刷深渊,1109
https://www.douyu.com/3346303,宇庆140813,DNF,格蓝迪25秒，一天一亿,1086
https://www.douyu.com/3390514,青丝不想华发悲伤,DNF,日搬20个号，搬完就跑,1078
https://www.douyu.com/2676558,小風影,怀旧游戏,梦幻2.2.2高难,17
https://www.douyu.com/716618,hysgld,怀旧游戏,西游释厄传速通,15
https://www.douyu.com/2161435,Cello蓉妹妹是考拉,鱼艺,大提琴不同，你更与众不同,472
https://www.douyu.com/1383413,c108366,阴阳师,赵老师。今天来聊聊吧！,33
https://www.douyu.com/1072902,破军是猪,阴阳师,每天看看自己的崽子就满足了,0
https://www.douyu.com/887272,木子岩研,火影忍者,日常。秘境,53
https://www.douyu.com/2673343,妙木坏,火影忍者,组织娱乐妙木坏的直播间,38
https://www.douyu.com/3515315,不得味大猪,火影忍者,不得味大猪的直播间,37
